 #Particles:          100
 #T:    1000.0000000000000     
 #Cx:    100.00000000000000     
 #Cy:    0.0000000000000000     
 #Cz:    0.0000000000000000     
 cx    cy    cz
 --------------
  -498.03581501229553      ,  -443.07120773863193      ,   216.55068926260500     
  -89.087916546984133      ,   106.30697325431844      ,  -149.49078584767238     
   342.24868738960697      ,  -337.38645424665674      ,  -465.99049001086769     
  -346.71106415439249      ,  -317.38387801549294      ,  -685.36831441678612     
   693.50981108337203      ,   70.570130200571100      ,   291.16411938642739     
  -789.58865056430500      ,  -1001.5841990803258      ,   565.29414242054099     
   777.54152180074459      ,  -408.94507178025913      ,  -200.76312156675118     
   585.48675031991888      ,   16.906133076593598      ,   290.72917617879608     
  -498.79809829519877      ,  -9.2731141758653539      ,   1331.3281365360551     
  -1140.0573637042010      ,   342.60891175147452      ,   69.905307270287452     
  -1045.2915776900431      ,  -185.20594110451989      ,  -376.91469351229125     
   493.66528057005115      ,   604.47640450198753      ,  -493.42471087400895     
   335.43996494861699      ,  -759.93093821613695      ,  -640.91877680325001     
  -602.89496797898767      ,   492.21114876466959      ,  -418.90041533743016     
   244.23491244858951      ,  -103.18850606491112      ,  -39.352244652193306     
   336.89280669087702      ,   453.61938974218441      ,  -259.09317522595865     
   233.60264470320496      ,   1115.0438481335739      ,   211.15745564380748     
   614.09666770640854      ,  -253.27169629327466      ,   295.27654600572907     
   1013.2455215303762      ,  -17.692695956828196      ,   66.914737851717575     
   116.27935922724730      ,  -145.94247322113546      ,   766.27351448426384     
   313.27961580421709      ,  -230.71093657250452      ,  -298.77121783736175     
  -200.39639243789588      ,   39.780236696962483      ,  -307.49520207407363     
   152.44050213195655      ,  -628.37083516278199      ,  -502.02622797906446     
  -215.41736968749234      ,  -334.65421852260243      ,  -137.33421711504499     
  -62.359818723414179      ,   233.70174014874061      ,  -426.20886469399750     
  -444.05416323682027      ,   426.80844258503186      ,   99.155391723203181     
  -340.11225344046562      ,   968.37285010115886      ,   739.75079267088222     
   284.28993639341036      ,  -514.57313565936454      ,   321.09933396472962     
   265.03562750950744      ,   438.10353188425631      ,  -589.86277889313988     
  -344.99035152862194      ,  -437.26940396663662      ,  -606.41994757095176     
   431.50954394348298      ,  -87.246688360142798      ,   387.67775723117217     
   33.819950566015109      ,   37.500829553235945      ,  -361.99361131978372     
  -55.170580971989637      ,   858.58300432653436      ,  -408.36614593698084     
   158.56342270081109      ,   293.75177387830701      ,   434.34290318592002     
   67.892739738345227      ,  -313.58530392217165      ,  -503.63699929206973     
